Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
St. Lucia,LCA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.964100553,8.239324445,8.493526873,8.68640389,8.811524091,8.905037301,9.151790475,9.401038906,9.618556265,9.796246535,9.949542062,9.955546366,9.949886841,9.932846139,9.893161569,9.866069749,9.873980454,9.870967742,9.831082852,9.778057664,9.741725592,9.774969373,9.812849337,9.859262893,9.90115346,9.948274849,10.5355213,11.16388893,11.81219975,12.47268515,13.16990549,13.18316988,13.18331572,13.18505098,13.19710669,13.22395426,13.07047429,12.91907383,12.75863218,12.58701828,12.39185454,12.13589218,11.86917496,11.59706909,11.3103395,11.03032469,11.19411203,11.40398015,11.67470059,12.02082834,12.46603118,12.52323785,12.61812706,12.73200807,12.86149102,13.00368748,13.21318044,13.43547801,13.68382291,13.98565144,14.34925165
Latin America & Caribbean,LCN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.655893752,6.757620387,6.851005319,6.933636454,7.001730865,7.054601344,7.135150744,7.196942985,7.244738104,7.283400785,7.316200727,7.378228868,7.426333525,7.46401516,7.494909966,7.521342421,7.58799372,7.647668084,7.698082466,7.734906699,7.757632859,7.791942011,7.810214735,7.8218454,7.836981481,7.861136176,7.921998303,7.982149057,8.044479539,8.111658064,8.184978731,8.289478079,8.395520623,8.498802239,8.593243169,8.677234408,8.779632675,8.869524435,8.953400039,9.039563264,9.133196692,9.253437315,9.377440864,9.505031954,9.634098853,9.764787064,9.900467447,10.0348603,10.17365043,10.32397113,10.49099941,10.67947083,10.87949215,11.09851639,11.34479965,11.62416005,11.92426265,12.25047006,12.59883227,12.96873045,13.35606545
Least developed countries: UN classification,LDC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.304778544,5.358111191,5.388548269,5.399564244,5.395392429,5.379266248,5.45245117,5.505100402,5.537729849,5.550895141,5.546652188,5.631294129,5.6953448,5.740581376,5.768705458,5.781558664,5.84708942,5.888583684,5.91004521,5.915079109,5.906146416,5.943147045,5.956230757,5.94834578,5.92254308,5.88159227,5.92667575,5.95405674,5.965593427,5.962950226,5.948102716,5.985851993,6.007924688,6.017481562,6.018193369,6.013328988,6.05050101,6.073529097,6.08394762,6.081810364,6.067604333,6.08873024,6.093537534,6.087294718,6.075229943,6.060309869,6.097790715,6.125623065,6.143679427,6.151145005,6.148639835,6.173906127,6.186868072,6.190006768,6.185431853,6.175661882,6.192549431,6.20171689,6.208143331,6.217417211,6.233564958
Low income,LIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.508981207,5.540893821,5.546596495,5.532293874,5.505209982,5.469695767,5.527691013,5.569653861,5.594206272,5.599118422,5.584769885,5.647702732,5.685709098,5.702623791,5.703230811,5.690982263,5.752356238,5.799070694,5.832840604,5.853171622,5.859637926,5.895005999,5.905544144,5.896378047,5.873305455,5.839835924,5.891544252,5.928439008,5.95080148,5.958420936,5.952189404,5.992059281,6.017439637,6.032614112,6.043255859,6.053649378,6.07407112,6.082127438,6.078853381,6.062960287,6.033650911,6.039908907,6.029023616,6.006566046,5.978454827,5.948338567,5.975675542,5.992485909,5.999371843,5.996861188,5.98656752,6.010636985,6.023560953,6.025004335,6.01359441,5.990564723,5.987708213,5.970957808,5.95008728,5.936763843,5.937377326
Liechtenstein,LIE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.459814484,8.159404234,7.841565276,7.522418155,7.219594584,6.942444552,6.857838571,6.783084844,6.71524633,6.6472539,6.575444279,6.632532356,6.676600298,6.714222491,6.753138249,6.797892694,6.902028103,7.006110391,7.108395775,7.20628911,7.299736971,7.450085781,7.59032499,7.727217688,7.868949411,8.020121149,8.172066813,8.324933858,8.477157692,8.624731497,8.765652985,8.913704391,9.048627449,9.171451326,9.282261421,9.382944618,9.399374055,9.387118109,9.355308983,9.3158967,9.279265858,9.433843206,9.590886341,9.753739765,9.927239721,10.11867289,10.27378555,10.42053689,10.58147966,10.78683865,11.0605761,11.61984562,12.25335844,12.93259931,13.61204667,14.26573494,14.88261377,15.46310801,16.03131265,16.62272973,17.25946867
Lower middle income,LMC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.178098366,6.273137419,6.357344676,6.423424076,6.462213062,6.471181357,6.549490428,6.595072311,6.61674346,6.624976592,6.625946217,6.696943393,6.749496678,6.784049593,6.80076764,6.801185192,6.864955191,6.907926197,6.930345303,6.931336862,6.912629924,6.937333888,6.936582491,6.91915751,6.894392826,6.868530684,6.901411066,6.923158441,6.936907867,6.945779161,6.949133178,7.019352298,7.079485669,7.126864047,7.157918249,7.174204279,7.241834194,7.289182306,7.323271858,7.352008058,7.380365339,7.449019368,7.507937965,7.5536627,7.580607652,7.588420039,7.639978347,7.674819926,7.698474979,7.716993464,7.735025218,7.799685841,7.859680987,7.924546272,8.005098652,8.109264317,8.268130904,8.440617024,8.624066649,8.814235825,9.009991221
Low & middle income,LMY,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.642493578,6.727641954,6.78371584,6.810991021,6.810394848,6.783300689,6.889636886,6.9697037,7.028451005,7.073567457,7.111116541,7.21229244,7.29676798,7.367357945,7.426818846,7.476847017,7.580001292,7.668717583,7.738203833,7.781072185,7.796187314,7.834327198,7.842583004,7.831819372,7.814617482,7.79866769,7.833995818,7.860101679,7.884584008,7.916219566,7.957578303,8.053458925,8.151881219,8.247016685,8.329210459,8.394997018,8.494007032,8.569395648,8.628931847,8.681386848,8.731892375,8.819090478,8.897150824,8.962335558,9.005586888,9.025907301,9.081086007,9.11804503,9.149386054,9.188830755,9.244057875,9.353867021,9.468389592,9.601326849,9.770702329,9.986835102,10.2808407,10.61153347,10.96089066,11.30349271,11.62682144
Lesotho,LSO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.171998495,9.215272626,9.234705162,9.223132502,9.176058751,9.094430909,9.056577501,8.98256793,8.886718947,8.790029256,8.702866636,8.722500819,8.737657119,8.743609268,8.734491227,8.707595514,8.689526231,8.647184166,8.586339266,8.513045486,8.430005423,8.447434721,8.449408468,8.435680892,8.407800017,8.364255118,8.398304769,8.422516962,8.436446823,8.43531479,8.414898295,8.302583234,8.181260601,8.060165144,7.941546239,7.819028386,7.746693408,7.652373499,7.542525499,7.421672601,7.292743595,7.392110726,7.468084093,7.520392095,7.552538858,7.569492206,7.604733469,7.637116804,7.670255495,7.707442566,7.751478358,7.785648554,7.810757565,7.819478362,7.805704914,7.76989669,7.813145574,7.840649698,7.856508529,7.867825167,7.878622133
Late-demographic dividend,LTE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.304908069,7.400838394,7.44287321,7.438630712,7.404680141,7.344789484,7.488938658,7.611705326,7.713787394,7.800640405,7.878857674,8.004069608,8.114589977,8.215033601,8.311103787,8.405310138,8.551311445,8.690351965,8.810671164,8.896962338,8.945512065,8.993905871,9.006183322,8.998563538,8.989863824,8.989683447,9.031731595,9.06992056,9.116902262,9.187404538,9.287054394,9.435274143,9.605531238,9.773433958,9.932340521,10.06812525,10.22294475,10.35552719,10.4723605,10.57976233,10.68016085,10.82065064,10.94956594,11.06117779,11.14385067,11.19670738,11.27015548,11.32318497,11.38011467,11.46822781,11.60252722,11.82102881,12.06673437,12.36147908,12.73578114,13.20676825,13.81447579,14.51204379,15.2617837,16.00567169,16.70883389
Lithuania,LTU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.20571462,12.55892639,12.91111687,13.27248728,13.65250256,14.05687091,14.45746175,14.85339558,15.25829752,15.69017537,16.15543229,16.59944707,17.03253011,17.42047897,17.71762349,17.90480793,17.96683949,17.94743677,17.84641879,17.65579643,17.37997318,17.04858826,16.62052117,16.17357215,15.80936949,15.58532264,15.57129876,15.66492707,15.84532808,16.07881384,16.34489271,16.81208557,17.29508177,17.77526595,18.22711253,18.63409987,19.21053708,19.7355637,20.21181798,20.64957206,21.05705794,21.61974147,22.17967674,22.73374135,23.26899303,23.77389435,24.2193315,24.59752704,24.91152796,25.17698132,25.41269302,25.91103196,26.40695814,26.91337444,27.4429557,28.00605113,28.57139106,29.25648278,30.12423597,31.15380829,32.26395465
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.91952408,16.24028671,16.53917785,16.83090975,17.12140348,17.40684022,17.84830397,18.25571017,18.6306262,18.96622174,19.25964089,19.54133037,19.74263312,19.87509073,19.94985306,19.96652973,20.19334229,20.3662809,20.45075332,20.39533863,20.17800418,20.09623949,19.86893798,19.57069202,19.29980984,19.1157031,19.05391234,19.04830123,19.10113656,19.20390981,19.34725059,19.59380479,19.86835654,20.14515446,20.382938,20.56065977,20.77227879,20.90061583,20.96992114,21.00257524,21.01120981,21.19246331,21.33844777,21.44702842,21.51301703,21.53730073,21.3121046,21.05858703,20.81083444,20.60681637,20.46871033,20.33085166,20.22970661,20.16051988,20.11624052,20.09868811,20.14145945,20.2019159,20.27949989,20.38764279,20.54303383
Latvia,LVA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.69260737,15.79459212,15.87077635,15.95400334,16.08842387,16.29768049,16.62928378,16.99996409,17.38748369,17.76207592,18.10936239,18.48442066,18.78027317,19.01242666,19.20618403,19.37642239,19.60817827,19.81497651,19.93800916,19.88826332,19.62838733,19.34938924,18.88179363,18.33288751,17.8500476,17.51845718,17.4170294,17.4157281,17.49722108,17.63532437,17.81261933,18.44634058,19.12676644,19.8094424,20.42667673,20.93594123,21.37745731,21.67918988,21.89242707,22.09186401,22.31924968,22.84770481,23.37940952,23.88046547,24.30281492,24.62351589,25.17575658,25.66156047,26.08959364,26.47692112,26.83901602,27.45572268,28.05187056,28.64253607,29.24006108,29.85088709,30.2341134,30.70627004,31.33741457,32.09895787,32.89955783
"Macao SAR, China",MAC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.330138183,9.368760388,9.390673938,9.398208244,9.356635338,9.232239691,9.106181865,8.898641192,8.64531131,8.391387905,8.158735353,8.174501184,8.246223042,8.368417685,8.529524794,8.719054752,9.099975841,9.497465408,9.922226871,10.42042374,11.02307852,10.9578172,10.91505856,10.86840762,10.77410545,10.63065732,10.4170685,10.17352857,9.936915717,9.744816376,9.602348591,9.812701884,10.04748097,10.28222081,10.48702859,10.64440868,10.68800962,10.70303572,10.6949222,10.65998456,10.58851518,10.31933662,10.04293465,9.78027121,9.546551577,9.3518799,9.116266609,8.873509818,8.650705955,8.502862479,8.474690096,8.737817944,9.116137642,9.604359229,10.19927834,10.90322717,11.76295632,12.73760328,13.82020502,14.99517598,16.24926578
St. Martin (French part),MAF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.699882594,5.892350661,6.069028219,6.229654243,6.37241841,6.493932432,6.66419643,6.808759771,6.922452902,6.999426802,7.03750766,7.06785176,7.061410034,7.019315176,6.94067159,6.82850808,6.70456987,6.56098513,6.413569227,6.279094483,6.167993103,6.11995044,6.083807961,6.068929266,6.086336726,6.14202399,6.268981469,6.416240911,6.583378252,6.770515007,6.976582851,7.212901043,7.455176566,7.691340253,7.905028499,8.088846256,8.242932209,8.359812621,8.450305159,8.529213572,8.606135173,8.69655199,8.789627708,8.884696564,8.978340283,9.071502374,9.146547816,9.222440548,9.294764785,9.354922122,9.402246229,9.408063967,9.402797629,9.419766723,9.503303266,9.67823348,9.933403574,10.26437408,10.66103599,11.10672792,11.59101335
Monaco,MCO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.962909849,9.899645492,9.839652661,9.791465969,9.763747259,9.75929276,9.900342561,10.05065104,10.18363047,10.26681736,10.29030916,10.3490609,10.34976963,10.35241977,10.41958703,10.56985338,10.86843578,11.21015479,11.52670807,11.73672671,11.81850882,11.84667274,11.75770436,11.62055409,11.53321679,11.55200664,11.76909046,12.05421861,12.37605724,12.6966209,12.99770123,13.32132567,13.60821596,13.83434405,13.96702062,13.99210077,14.16274418,14.21622087,14.18959744,14.12502815,14.03589048,14.09274292,14.12587371,14.11652548,14.03501057,13.87030844,13.9455579,13.96625745,13.94832435,13.90195063,13.83450478,13.78025726,13.64882973,13.49171423,13.42589404,13.55055179,14.11409596,14.8880914,15.78298322,16.66242216,17.44382342
Madagascar,MDG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.035463327,6.152238037,6.241324432,6.308343831,6.358924197,6.396560731,6.519780848,6.609041108,6.676559353,6.739166637,6.80440573,6.960443575,7.102379978,7.208664611,7.250931717,7.21909017,7.204912505,7.128094112,7.004319146,6.849261424,6.67341486,6.589028535,6.480297075,6.360419396,6.243702327,6.138163283,6.095844877,6.051956876,6.003884463,5.948062921,5.884146316,5.885507096,5.87187649,5.848802817,5.822535642,5.796614892,5.806595703,5.804146232,5.78882333,5.759366579,5.716505726,5.716153166,5.700323525,5.669378531,5.622289396,5.560524557,5.524992093,5.476472984,5.418302112,5.352540208,5.282558119,5.235268062,5.179637194,5.129648647,5.101880452,5.104328498,5.155646825,5.223376787,5.300754484,5.379241848,5.455438448
Maldives,MDV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.364308482,4.396524457,4.425297892,4.428070936,4.415011038,4.371815147,4.43869705,4.483946151,4.517322453,4.538301002,4.553559413,4.576501613,4.579668806,4.581049932,4.560877804,4.538575773,4.632759047,4.70748263,4.770096359,4.824033689,4.869168406,4.937459628,4.988739507,5.02997047,5.076770414,5.124048856,5.243105951,5.351449453,5.454701474,5.543350297,5.613165014,5.720173631,5.805741774,5.888206174,5.974113783,6.067622456,6.212447483,6.353206013,6.486127612,6.621908032,6.748726111,6.793641545,6.834348865,6.868484471,6.893437997,6.904916465,6.847905541,6.780597827,6.700537547,6.604656868,6.493329332,6.192889659,5.904767203,5.643836694,5.426479062,5.262972394,5.118142083,4.982970335,4.863229624,4.762596911,4.6785316
Middle East & North Africa,MEA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.920717469,7.000170292,7.061433285,7.1029916,7.122576942,7.119250619,7.170552926,7.192159514,7.190031555,7.175758481,7.15542729,7.194099389,7.216905005,7.223830393,7.20820787,7.170856979,7.160668287,7.128840823,7.080624909,7.022375103,6.958092079,6.935581559,6.900392498,6.860465652,6.826041857,6.807126743,6.842889734,6.884021346,6.928796652,6.973091969,6.997725098,7.071672407,7.17604269,7.22531284,7.270322612,7.277470622,7.313672275,7.340128553,7.35823483,7.367418219,7.367292002,7.348803886,7.322123557,7.288250305,7.245995388,7.196961511,7.15880408,7.115766813,7.080148036,7.066238255,7.079356908,7.111817726,7.161774605,7.233415785,7.332703028,7.463483101,7.614490141,7.788225478,7.980908988,8.186711724,8.402470014
Mexico,MEX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.680482898,6.801603549,6.919344452,7.03183736,7.136213789,7.230565152,7.334468652,7.424176731,7.495901107,7.544374109,7.56859503,7.599730989,7.605626251,7.597141809,7.587816265,7.584502609,7.615553531,7.649631428,7.676155738,7.680042582,7.65608969,7.611831978,7.547774149,7.480659629,7.429652834,7.403771113,7.422125262,7.454679023,7.498902431,7.551439169,7.610984487,7.685312649,7.767555028,7.856084862,7.94910959,8.045635306,8.13677314,8.227619524,8.317498861,8.40529341,8.492485358,8.576946098,8.661191528,8.75364221,8.86325232,8.994514517,9.086742062,9.190034426,9.302202601,9.420483543,9.546642955,9.654172701,9.765558964,9.892985016,10.0503106,10.24495242,10.44231738,10.6646015,10.90870355,11.16996881,11.44776791
Marshall Islands,MHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.713127537,6.802283166,6.862138703,6.892422264,6.893792408,6.867258873,6.976619461,7.058820353,7.119299972,7.16659153,7.207243046,7.310421481,7.397692717,7.471708117,7.534970647,7.589015985,7.6947679,7.786100389,7.857741189,7.901891801,7.917437753,7.955248949,7.962902492,7.951727553,7.934791318,7.920016341,7.954343245,7.980023651,8.005116106,8.038939741,8.084108641,8.18475525,8.289145605,8.390827746,8.479214975,8.550340419,8.655402661,8.736496268,8.801723739,8.860372938,8.917935328,9.012577231,9.098773981,9.172195362,9.222900592,9.249622671,9.309604617,9.35125032,9.387957276,9.434357249,9.49861138,9.6192144,9.746185924,9.894519626,10.08414781,10.32651258,10.65273239,11.02164953,11.41319555,11.79866843,12.1636133
North Macedonia,MKD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.194421328,8.079512036,7.955233082,7.824804304,7.690594936,7.556051911,7.57369857,7.58714145,7.606684204,7.646458592,7.71478346,7.90193276,8.101237234,8.319116491,8.565628249,8.840670774,9.116398705,9.419164745,9.698084144,9.87841065,9.924755964,9.849749181,9.657397605,9.431053495,9.27622036,9.249162112,9.420771497,9.69135458,10.03757659,10.42031701,10.81678103,11.266142,11.72303562,12.18834101,12.66076858,13.13619131,13.48851908,13.81463316,14.1175762,14.40152616,14.66897365,14.99157533,15.29265441,15.56686233,15.80321164,15.9966781,16.12941021,16.22053962,16.28957365,16.36053448,16.44996202,16.62436566,16.80686226,17.02764775,17.32626563,17.72388974,18.27511333,18.90431311,19.58119093,20.26069426,20.91715443
Mali,MLI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.991007197,4.065500993,4.10854103,4.124768154,4.120316464,4.098253342,4.26158075,4.400747937,4.513279043,4.598245452,4.657253459,4.857203849,5.029489391,5.174095474,5.291447514,5.382229489,5.597882027,5.782982855,5.938071418,6.064428758,6.162569816,6.38599211,6.581652073,6.745168997,6.869919697,6.952754718,7.173525902,7.361755607,7.518671927,7.644578926,7.737128938,7.721270842,7.671465046,7.592962084,7.48910084,7.362419185,7.248748229,7.108433471,6.947492643,6.770604802,6.581116777,6.449256288,6.295520106,6.132834417,5.975554316,5.830239857,5.787855448,5.745496713,5.69319157,5.617404415,5.514079573,5.465657006,5.386023505,5.290090596,5.195565932,5.110892385,5.082064157,5.053860612,5.019549381,4.970358809,4.903742197
Malta,MLT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.82602464,14.79889208,14.64984868,14.44466368,14.27534166,14.21283147,14.3831045,14.64652606,14.97166039,15.32084968,15.68350481,15.74976291,15.78232773,15.76744186,15.69658725,15.55875339,15.47278804,15.32514689,15.1438116,14.97560552,14.84461617,14.8447648,14.8096197,14.7294974,14.61816518,14.50030339,14.74028474,15.03083677,15.34597508,15.63463881,15.86736678,16.1712193,16.42609142,16.6642302,16.91551479,17.19429989,17.40853995,17.63059629,17.85910056,18.08565966,18.31055205,18.55831495,18.84038103,19.16145264,19.50907863,19.88135258,20.17838547,20.50959744,20.98174157,21.68449533,22.63743148,23.50950255,24.56053857,25.74317869,26.94019727,28.05458553,29.17976952,30.18574195,31.12767146,32.09831602,33.16191491
Myanmar,MMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.897011205,6.024991461,6.128246332,6.207026435,6.261171781,6.290740696,6.398983931,6.474867571,6.519742805,6.536774242,6.530092569,6.59892228,6.641421569,6.659558041,6.654481158,6.628748473,6.668589863,6.68247708,6.678388452,6.665457547,6.648919472,6.708133181,6.754539774,6.784126803,6.791422691,6.776039112,6.819588498,6.836996813,6.836872878,6.829127607,6.819392659,6.888776568,6.945593141,6.989050475,7.017688607,7.031476279,7.089827678,7.128543723,7.148186258,7.148916583,7.132292345,7.184142655,7.217194029,7.23336337,7.23363017,7.219608568,7.272723546,7.314964406,7.346357955,7.365869601,7.375993488,7.423672361,7.458747476,7.502351129,7.582089664,7.712578502,7.951883212,8.227360522,8.526348208,8.831145202,9.133336736
Middle East & North Africa (excluding high income),MNA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.899153509,6.980403833,7.0423254,7.083698104,7.101197714,7.093840376,7.144551733,7.162464709,7.156237508,7.136193139,7.108279264,7.148874925,7.173327528,7.178577122,7.15970012,7.116600406,7.111812427,7.083086537,7.036686673,6.979714744,6.918063375,6.914783152,6.900196378,6.88149129,6.869283577,6.871494905,6.920208929,6.972072434,7.024113382,7.072043108,7.091679528,7.161152001,7.220767781,7.273049448,7.321343906,7.368140607,7.413019688,7.447683373,7.472220796,7.484266418,7.484361317,7.480420375,7.467220314,7.447036418,7.420381544,7.389826953,7.386403605,7.37985956,7.379997612,7.397520183,7.43850782,7.498375084,7.571369328,7.662293063,7.77839311,7.924837349,8.082801259,8.263556599,8.463308938,8.67651885,8.900375867
Montenegro,MNE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.45251438,10.42668591,10.38026374,10.31822085,10.24483191,10.16442789,10.45074565,10.7645256,11.12138879,11.53691637,12.02656702,12.1970734,12.35550932,12.49086474,12.58555167,12.62842693,12.71850652,12.76976983,12.77293463,12.7123986,12.59065297,12.40379542,12.170743,11.92705074,11.72403907,11.59232758,11.66227044,11.7747529,11.93179284,12.14894578,12.43148879,12.76088017,13.1595235,13.61925853,14.12459852,14.67033545,15.18733126,15.70760257,16.22555029,16.7441161,17.26808131,17.81884997,18.37268796,18.89392805,19.3085855,19.56899726,19.60134425,19.49496246,19.32590384,19.18613558,19.12861242,19.22536534,19.3712555,19.58845981,19.9090894,20.35327235,20.94314972,21.64773447,22.41234991,23.15531538,23.82621121
Mongolia,MNG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.298058743,8.574244707,8.824576743,9.033614913,9.180706383,9.2539786,9.368265165,9.397855267,9.382175683,9.374474961,9.396142087,9.551586183,9.714446716,9.840776766,9.868157819,9.773696472,9.651612359,9.424770136,9.149378383,8.889832805,8.674466498,8.570569488,8.481546806,8.388178061,8.264728045,8.101791768,8.012439309,7.886246581,7.740489614,7.591224726,7.448402261,7.33714738,7.193741665,7.021265114,6.822032856,6.5998499,6.530085937,6.440358089,6.326229261,6.179022743,5.997694055,5.940907854,5.853538106,5.747155028,5.636702503,5.531017532,5.527806579,5.5305938,5.533115707,5.52434082,5.500281964,5.543514518,5.574940212,5.608689816,5.661765222,5.744217486,5.883106669,6.046072258,6.233757354,6.443903609,6.6759413
Northern Mariana Islands,MNP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.007282588,6.101323547,6.173966265,6.228141592,6.266580888,6.291621093,6.363963855,6.415312677,6.448738057,6.466569426,6.470846639,6.527568603,6.563877602,6.582185518,6.584690523,6.57311562,6.591792769,6.590326309,6.57321284,6.544679513,6.508125454,6.585336017,6.641331877,6.677402638,6.694692906,6.694257384,6.870102898,7.021709706,7.145953789,7.240029004,7.301322453,7.139495023,6.98106225,6.830743139,6.691875875,6.566716082,6.568077455,6.548173095,6.510349758,6.457417258,6.391913908,6.378832494,6.345018792,6.29313907,6.225201617,6.143223206,6.129374388,6.092553376,6.036576296,5.965237925,5.881057053,5.86280366,5.826338626,5.772178822,5.700153334,5.6113509,5.592151623,5.558518871,5.512681443,5.456401073,5.392001166
Mauritania,MRT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.915849995,4.059723832,4.194233139,4.317951552,4.429635359,4.529325374,4.653544634,4.761483007,4.854712524,4.93643868,5.0060375,5.103235534,5.181944248,5.247243888,5.299935952,5.342635396,5.413494475,5.468853564,5.510863029,5.542533945,5.564640301,5.620104885,5.661968495,5.692945925,5.715437539,5.731364883,5.791217808,5.837073799,5.870904736,5.894653659,5.910814192,5.959500683,5.994941952,6.018386585,6.030788266,6.032927249,6.064293536,6.08185511,6.087714709,6.08265232,6.067079943,6.04295071,6.006715299,5.962144088,5.9134375,5.863633114,5.831959688,5.794523177,5.753356596,5.709694646,5.665389357,5.641379221,5.612438505,5.581966566,5.552839412,5.527494783,5.530831262,5.530622094,5.532495657,5.541658067,5.561833237
Mauritius,MUS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.862807239,4.890202264,4.902253185,4.900031022,4.88400227,4.85457116,4.865827208,4.864764819,4.854359637,4.836229683,4.806930682,4.819334968,4.828702054,4.834620831,4.835160864,4.819197333,4.981809006,5.166442652,5.396143019,5.671492396,5.980539177,6.087121395,6.171875508,6.246460573,6.325730772,6.419815183,6.562363205,6.713128381,6.861981758,6.993826982,7.102799212,7.249940454,7.37532139,7.489840813,7.604828029,7.726911776,8.018593917,8.300353905,8.559670049,8.796679978,9.017544424,9.144842866,9.277631225,9.40531523,9.511209405,9.592317896,9.785057427,9.968014885,10.17379132,10.44926839,10.82998629,11.33570492,11.92844687,12.59456649,13.31676021,14.0900652,14.78027579,15.49229446,16.22199925,16.96132609,17.71000966
Malawi,MWI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.007442027,5.986289607,5.938395186,5.877882057,5.820818234,5.774593907,5.794582689,5.81653693,5.825887944,5.803006267,5.740353422,5.710666693,5.646294678,5.566717712,5.494140166,5.44011851,5.445390821,5.450747147,5.461904312,5.485090444,5.522586828,5.623473676,5.72523915,5.815562958,5.879241421,5.910492986,5.932080399,5.938401057,5.93953435,5.944535295,5.956618766,6.101431482,6.236772612,6.364025034,6.484469378,6.59843221,6.5567634,6.490401274,6.400044929,6.285244421,6.146997935,6.096270211,6.015743625,5.910716587,5.787540525,5.649833455,5.589184796,5.511245479,5.419591906,5.318059046,5.208418194,5.199462025,5.18346343,5.155573162,5.108958818,5.042525687,5.026644174,4.993043557,4.949153234,4.902688542,4.858778639
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.688338538,6.629843545,6.582994667,6.529114678,6.444378218,6.322149762,6.339254328,6.317131465,6.283320912,6.274917461,6.308375997,6.368862022,6.45007109,6.525568884,6.563332284,6.552074123,6.529620734,6.473594573,6.403887442,6.344524931,6.307777578,6.328197414,6.352982344,6.37527577,6.385364592,6.380343813,6.372297866,6.340678097,6.293126604,6.245127856,6.209896615,6.223639206,6.246958026,6.270473625,6.28194763,6.278688175,6.275849526,6.252321351,6.225446897,6.21782302,6.241233354,6.391896596,6.527398054,6.624588224,6.694527293,6.77909246,6.967476977,7.128989233,7.238262626,7.302758543,7.359338167,7.567256295,7.812497865,8.085830983,8.373263168,8.668439973,8.979514603,9.29463112,9.622754807,9.974557609,10.35587536
